Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2014,6,18,13,925,21,42.7680171604,974.7589111328,29.4941110201,201.2663116455,4.2471284866
2014,6,18,14,849,20,43.2588165467,973.8430175781,27.7160125761,197.7571105957,4.2162032127
2014,6,18,15,716,20,42.9246021268,973.3834838867,27.2833640908,196.7558441162,4.2022681236
2014,6,18,16,521,19,41.9297769168,972.5820922852,27.763539667,196.9779663086,4.2178287506
2014,6,18,17,316,19,40.4067399868,972.5176391602,29.2577829176,197.9524536133,4.3376293182
2014,6,18,18,114,18,38.637438723,973.0838012695,31.8073524992,199.4020996094,4.5714101791
2014,6,18,19,1,19,37.3315324658,973.6962890625,34.433924284,200.5142822266,4.6490478516
2014,6,18,20,0,19,36.4168750379,974.2255859375,36.8306769816,200.1019439697,4.9975767136
2014,6,18,21,0,19,35.5476460922,974.6697387695,39.4478641132,199.6226806641,5.3208093643
2014,6,18,22,0,20,34.6899971163,974.8493041992,42.459935823,200.5411376953,5.5241894722
2014,6,18,23,0,20,33.8409980928,974.4158935547,45.8111094363,202.626373291,5.6248826981
2014,6,19,0,0,21,33.0294579455,974.0859375,49.3454887996,205.0537719727,5.6449694633
2014,6,19,1,0,21,32.169608472,974.0513305664,53.5907438786,206.9485778809,5.6242265701
2014,6,19,2,0,22,31.4455008477,974.0706176758,57.7968971368,208.6263885498,5.6770839691
2014,6,19,3,0,22,30.7458683211,974.5906982422,62.0074398521,209.777557373,5.6583738327
2014,6,19,4,0,22,30.1115735993,974.8226928711,65.7565368097,209.4869384766,5.5216693878
2014,6,19,5,0,23,29.6235178342,975.5545043945,68.5644485106,207.9312133789,5.3314623833
2014,6,19,6,35,23,30.47220812,976.4651489258,65.7879822967,206.3523254395,5.260406971
2014,6,19,7,195,23,32.5843733676,977.0858154297,57.983318586,204.9020843506,5.0126981735
2014,6,19,8,404,22,35.3338847564,976.9642944336,48.9242342673,203.8863372803,4.4111390114
2014,6,19,9,616,22,38.2860174403,976.4905395508,40.7829849384,202.2892456055,3.7553722858
2014,6,19,10,779,21,41.1978711427,976.1177368164,33.5443474416,201.5067901611,3.2071204185
2014,6,19,11,892,21,43.6698566826,975.2093505859,28.0823373773,201.4621734619,2.758657217
2014,6,19,12,945,20,45.5896908966,973.8555297852,24.0484511065,202.9785766602,2.4089591503
2014,6,19,13,933,19,46.7130915196,972.6412353516,21.2558330111,205.823059082,2.1426324844
2014,6,19,14,838,18,47.0417215023,971.8020629883,19.5318202955,202.5807647705,2.0260210037
2014,6,19,15,721,17,46.5469881665,971.8112182617,19.1903807094,195.224822998,2.0574440956
2014,6,19,16,522,17,45.2292535603,971.5669555664,19.9861855687,187.8413543701,2.2203469276
2014,6,19,17,323,16,43.3012133413,971.9219970703,21.8251750741,182.9300994873,2.6172392368
2014,6,19,18,115,16,41.3517369729,972.6559448242,24.3587560564,181.9652404785,3.2052931786
2014,6,19,19,1,17,39.9630165928,973.8482055664,27.1914991327,184.0411682129,3.8039443493
2014,6,19,20,0,18,39.0778439934,974.3894042969,29.4157615744,189.0101165771,4.5436797142
2014,6,19,21,0,18,38.0956698293,974.5791015625,32.0747085423,194.7570648193,5.1703329086
2014,6,19,22,0,19,37.1659566597,974.4451293945,34.8328235223,200.2801513672,5.6008038521
2014,6,19,23,0,19,36.2790715056,974.4315185547,37.9481794783,206.3945617676,5.8536977768
2014,6,20,0,0,20,35.3948230635,973.6551513672,41.4669623676,213.3702545166,5.9706735611
2014,6,20,1,0,21,34.5177754921,973.3021850586,46.0333757248,219.5213928223,5.9318909645
2014,6,20,2,0,22,33.6349565281,973.3236694336,51.9210854319,224.3522338867,5.9946327209
2014,6,20,3,0,23,32.6242968656,973.8106689453,57.8315942836,226.7758789063,6.2146964073
2014,6,20,4,0,23,31.4246392864,973.9482421875,63.6497062275,226.0927581787,6.4259877205
2014,6,20,5,0,23,30.3073027177,974.7785644531,68.9727511059,223.3689880371,6.4047746658
2014,6,20,6,31,23,30.567615045,975.4509277344,67.7401729934,220.5143890381,6.4074263573
2014,6,20,7,184,23,32.3648806403,976.0740966797,58.8656388884,219.093963623,6.5045151711
2014,6,20,8,396,22,35.0317411211,976.0430297852,48.0629885613,215.7781066895,6.077870369
2014,6,20,9,595,21,38.0705967919,976.1204223633,37.973241404,211.6829071045,5.5479459763
2014,6,20,10,749,20,40.9335597349,975.4841918945,30.5823041193,208.296661377,5.124414444
2014,6,20,11,869,19,43.3753804298,974.7288208008,25.2139600866,205.5348205566,4.717918396
2014,6,20,12,920,18,45.2727986495,973.9757080078,21.2552443616,203.4065246582,4.2835488319
2014,6,20,13,933,16,46.452278982,973.0622558594,18.4824595462,201.7856903076,3.8840000629
2014,6,20,14,855,16,46.7338829928,972.3206176758,17.3298920469,201.5519256592,3.6234965324
2014,6,20,15,721,15,46.2292298366,971.8995361328,17.1955381893,202.794128418,3.4443802834
2014,6,20,16,522,15,45.0103587057,971.6942138672,18.0285657505,203.8556976318,3.3662481308
2014,6,20,17,312,15,43.1979348347,971.8594360352,19.7338158366,203.4477386475,3.4305899143
2014,6,20,18,111,15,41.2484398021,972.382019043,22.330636988,201.3963623047,3.7262496948
2014,6,20,19,1,16,39.8759252038,973.1071777344,25.2709195188,199.0926818848,4.1445698738
2014,6,20,20,0,17,38.9546120502,973.928894043,28.352032198,201.4547119141,5.1019945145
2014,6,20,21,0,18,38.0390535794,974.2561645508,32.3388322535,206.7805480957,6.1019396782
2014,6,20,22,0,20,36.952457891,974.5261230469,37.6098454542,212.442199707,6.9031634331
2014,6,20,23,0,21,35.6987292974,974.6454467773,43.2662657933,217.4890594482,7.5385613441
2014,6,21,0,0,21,34.4203138703,974.6047973633,47.918135837,220.4422912598,7.711950779
