Year,Month,Day,Hour,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,GHI
2012,4,19,12,6,39.5601867093,980.4659423828,13.7972778909,271.7903747559,3.512488842,427
2012,4,19,13,7,38.2874381844,980.0564575195,15.1469527673,276.754699707,4.0124573708,933
2012,4,19,14,7,37.4225889652,979.3717651367,16.0729367447,281.1440734863,4.1860442162,733
2012,4,19,15,7,36.6934878322,979.1860961914,16.8009504044,285.3731689453,4.0660400391,324
2012,4,19,16,7,35.5715317413,979.1418457031,17.873624994,288.171875,3.86114645,474
2012,4,19,17,7,34.1928182619,979.1956176758,19.3104008205,289.0460205078,3.6669454575,56
2012,4,19,18,7,32.5498690934,979.6214599609,21.3513476177,288.4039916992,3.340940237,37
2012,4,19,19,7,31.5140111022,980.1036376953,22.7637434087,287.3519287109,3.3485102654,0
2012,4,19,20,7,30.8173057857,981.1469116211,23.8317402558,278.1932983398,3.7514946461,0
2012,4,19,21,9,29.7237252324,982.6803588867,27.7972131624,268.6365966797,4.5743021965,0
2012,4,19,22,10,28.3219715647,982.911315918,32.6459517188,276.8603820801,4.7937064171,0
2012,4,19,23,11,27.2617164404,982.1897583008,37.1427861561,286.5894775391,4.6094322205,0
2012,4,20,0,12,26.3197380779,982.162109375,43.6452146828,288.149017334,4.3696503639,0
2012,4,20,1,14,25.5187563101,982.5782470703,51.3487294137,287.1630859375,4.1558785439,0
2012,4,20,2,15,24.9463999802,982.5541992188,55.3082470122,286.7222900391,3.9475748539,0
2012,4,20,3,16,24.4818805794,982.6134033203,60.9077763688,291.7798461914,3.3837885857,0
2012,4,20,4,17,24.1498563304,982.814453125,64.9815319785,298.2925720215,2.5867283344,0
2012,4,20,5,17,24.2001306471,983.2689819336,66.2504691246,297.2766418457,1.9017417431,0
2012,4,20,6,17,24.8569998481,983.6217651367,64.3432927081,277.0440063477,1.5338994265,11
2012,4,20,7,16,25.8805576702,984.272644043,55.2842628702,257.7051391602,1.6061815023,70
2012,4,20,8,15,28.943319448,984.6460571289,43.5547700042,252.5352935791,2.290494442,164
2012,4,20,9,13,31.5673583158,984.7017211914,33.2610637076,252.2849884033,2.9689695835,330
2012,4,20,10,12,33.3786556121,984.4915161133,28.9189334427,250.7920684814,3.1001112461,535
2012,4,20,11,12,34.737679649,983.9973754883,26.7321805084,249.3796691895,3.1145398617,515
2012,4,20,12,12,35.6185530361,983.0516357422,25.5269532589,247.5612640381,3.1280050278,416
2012,4,20,13,12,35.8121910926,982.1419067383,25.1362803712,246.6047515869,3.1385521889,449
2012,4,20,14,12,35.7193650891,981.2813110352,25.2487147211,248.3524780273,3.1457474232,337
2012,4,20,15,12,34.7469027773,981.1147460938,26.6759907195,249.9381866455,3.116492033,473
2012,4,20,16,13,32.9510962188,981.3958129883,30.024722439,251.0838012695,3.0101795197,468
2012,4,20,17,13,31.0599080573,981.5562133789,33.5853383663,254.7474060059,2.8479924202,247
2012,4,20,18,15,29.305802714,982.1610717773,42.4459873107,264.8525390625,2.5860917568,38
2012,4,20,19,16,28.5034068854,983.2288208008,47.7833766745,274.2045288086,2.430927515,0
2012,4,20,20,16,27.9283753482,983.9038696289,51.2222459451,280.6526184082,2.2009761333,0
2012,4,20,21,17,27.4740087926,983.9927978516,54.0934481115,284.0338134766,1.92167449,0
2012,4,20,22,17,26.9242406191,983.9786376953,57.2117145272,283.4194641113,1.6289707422,0
2012,4,20,23,18,26.5676368494,983.6654663086,59.6221161748,278.8212280273,1.3150451183,0
2012,4,21,0,18,26.0986273017,983.2152099609,61.5327830206,268.1152038574,1.0722314119,0
2012,4,21,1,17,25.7837880561,982.5207519531,59.6331907222,249.223739624,0.9388999343,0
2012,4,21,2,17,25.3433834049,982.3941040039,62.8899874345,224.4161224365,1.1251827478,0
2012,4,21,3,15,24.8089643439,982.0687255859,54.8236945316,208.4620056152,1.5516675711,0
2012,4,21,4,15,24.2390897917,982.2068481445,58.930709226,201.9515991211,2.0055847168,0
2012,4,21,5,15,23.7174659957,983.0555419922,59.9260197693,201.1353759766,2.3199319839,0
2012,4,21,6,15,24.6905636632,983.9088745117,55.4838017813,203.0830230713,2.441649437,15
2012,4,21,7,13,27.204949055,984.4727783203,43.9074298854,210.2478790283,2.2814800739,159
2012,4,21,8,12,30.8985746486,985.1892700195,32.3905787175,232.2172393799,2.6116452217,430
2012,4,21,9,12,33.4784141502,985.2985839844,27.4480829154,242.550994873,2.5383849144,632
2012,4,21,10,12,35.4430686031,984.8747558594,24.3738319708,248.3547363281,2.4513647556,810
2012,4,21,11,11,36.8178228092,984.3946533203,22.3770826957,253.3070068359,2.4435784817,921
2012,4,21,12,11,37.6060786853,983.3576049805,20.9970995331,259.0377197266,2.4946885109,965
2012,4,21,13,11,37.832474426,982.6541137695,20.1445851205,264.7514648438,2.565571785,936
2012,4,21,14,10,37.3693073265,981.8379516602,19.8782757176,269.436340332,2.6967408657,839
2012,4,21,15,10,36.3142956467,981.174987793,20.312025867,272.5801391602,2.7428851128,680
2012,4,21,16,9,34.6736886461,980.5333862305,21.5766937852,274.9231567383,2.686062336,432
2012,4,21,17,9,32.6339709425,980.4495849609,23.7035125902,276.0998840332,2.6143200397,253
2012,4,21,18,11,30.5066261168,980.7741088867,30.4029086718,277.2991333008,2.4413263798,15
2012,4,21,19,12,29.4971044692,980.9380493164,34.8792695441,277.4024047852,2.3514871597,0
2012,4,21,20,13,28.770427907,981.271484375,38.0061406011,281.1193847656,2.1088621616,0
2012,4,21,21,13,28.191943345,981.4649658203,40.3556635725,285.9657287598,1.8373411894,0
2012,4,21,22,14,27.4002188045,981.0653686523,45.5792370933,291.3956604004,1.6125053167,0
2012,4,21,23,12,27.0139027537,980.5720825195,41.7598707564,299.7659606934,1.3888633251,0
2012,4,22,0,15,26.3707447588,979.8491821289,50.2630436446,311.266418457,1.2157468796,0
2012,4,22,1,13,25.9900295757,979.2317504883,47.3593131291,322.7982177734,1.0660685301,0
2012,4,22,2,15,25.3385594811,978.8154296875,54.5080740177,334.1550292969,0.9392712116,0
2012,4,22,3,14,25.0335260754,978.3882446289,50.9945529372,348.8605651855,0.8861339688,0
2012,4,22,4,15,24.5295566155,978.4568481445,57.493790402,3.3465652466,0.8597220778,0
2012,4,22,5,14,24.2912825038,979.0104980469,53.724568221,17.9201889038,0.830224514,0
2012,4,22,6,13,25.4933383481,979.4000854492,48.4605786339,33.4903450012,0.8175005913,17
2012,4,22,7,9,28.2835185825,979.940612793,30.8237054133,46.0055580139,0.7034747005,208
2012,4,22,8,8,33.1443360477,980.4133911133,22.1685131705,3.1541290283,0.9750849009,436
2012,4,22,9,8,36.0920050823,980.4563598633,18.7157135864,331.3974609375,1.0262006521,650
2012,4,22,10,8,38.0793004309,979.9370727539,16.5839484083,311.0456237793,1.2049964666,825
2012,4,22,11,7,39.3215873324,979.4046020508,15.0598705183,300.7560424805,1.5878477097,939
2012,4,22,12,7,39.8493214883,978.4816894531,14.08209921,297.5356445313,2.0569159985,983
2012,4,22,13,6,39.7895567519,978.0609741211,13.4073066883,298.4579467773,2.4916403294,954
2012,4,22,14,5,39.0914434789,976.9794921875,13.0658562212,298.3494567871,2.8399562836,856
2012,4,22,15,4,37.889730785,976.5071411133,13.2341958079,297.1301574707,3.0074470043,691
2012,4,22,16,4,36.1373027087,976.3864135742,14.0729256369,295.9258422852,3.0297160149,484
2012,4,22,17,4,33.9713337843,976.4331665039,15.5807679061,294.8983764648,2.9711868763,256
2012,4,22,18,5,31.5636848083,976.9963989258,19.9518386589,296.5861206055,2.8158376217,41
2012,4,22,19,7,30.3968051891,977.6248168945,23.1784783269,300.8771972656,2.8006215096,0
2012,4,22,20,7,29.4936791695,978.3795166016,25.2528883814,309.7675170898,2.6576731205,0
2012,4,22,21,8,28.7621157457,978.5728149414,27.195724538,321.1558532715,2.4653017521,0
2012,4,22,22,8,28.0516618575,978.5324707031,29.2227712039,332.5489196777,2.2768473625,0
2012,4,22,23,8,27.3449377628,978.2718505859,31.3333666291,343.9768371582,2.0837728977,0
2012,4,23,0,9,26.6988871197,977.7082519531,33.5107750442,356.1488342285,1.9039685726,0
2012,4,23,1,9,26.1005354512,977.0762939453,35.2548245094,9.7803955078,1.7223131657,0
2012,4,23,2,11,25.5849444384,976.7832641602,41.1043701467,27.9298782349,1.5778287649,0
2012,4,23,3,9,25.0853630239,976.8082885742,38.357489784,47.9400672913,1.5156223774,0
2012,4,23,4,11,24.6352047148,977.1589355469,42.895519648,68.9655685425,1.5544655323,0
2012,4,23,5,8,24.2001339909,977.6090698242,36.3688516415,88.972946167,1.7424516678,0
2012,4,23,6,7,25.5719068748,978.2891235352,31.5778336834,105.4325714111,2.0379333496,19
2012,4,23,7,5,28.6679282089,979.2770996094,22.2799573657,119.361541748,2.0558867455,206
2012,4,23,8,4,33.3367318961,979.5875854492,16.2277176839,135.930267334,1.4008512497,439
2012,4,23,9,3,36.9282110771,979.8549194336,12.7021391968,182.0950164795,0.8314269185,652
2012,4,23,10,3,39.1675816211,979.4934692383,11.1240750572,217.1369781494,0.8784972429,828
2012,4,23,11,3,40.6554568037,978.819519043,10.1314487578,236.0668182373,1.0158712864,941
2012,4,23,12,3,41.4978431778,977.8740234375,9.5035289918,249.7603149414,1.2008404732,985
2012,4,23,13,2,41.6262032907,976.9794311523,9.2711543401,260.6905822754,1.3418568373,956
2012,4,23,14,2,41.0661096731,975.9376220703,9.4325829801,271.779510498,1.5025033951,807
2012,4,23,15,2,39.778349927,975.2991333008,10.0401678579,279.7681884766,1.7164394855,692
2012,4,23,16,2,37.8707686672,974.9877319336,11.1515839047,286.3669433594,1.9472923279,485
2012,4,23,17,2,35.5310554849,975.3758544922,12.9186370266,293.2208862305,2.1531672478,257
2012,4,23,18,5,32.9767198935,975.7470703125,17.8454424701,303.3928222656,2.3252227306,39
2012,4,23,19,6,31.692414368,976.2956542969,21.1074317091,311.6384277344,2.4111530781,0
2012,4,23,20,7,31.1009617866,977.0873413086,22.2161715174,319.3963012695,2.4092755318,0
2012,4,23,21,7,30.2731358311,977.8466796875,23.8742708711,327.477935791,2.3187980652,0
2012,4,23,22,7,29.6207505072,977.9950561523,25.6474636498,336.9298706055,2.1344630718,0
2012,4,23,23,8,28.7902873266,977.8356323242,28.0826580399,348.756652832,1.909558773,0
2012,4,24,0,9,28.2469767905,977.6822509766,30.515746456,1.2079696655,1.6878688335,0
2012,4,24,1,9,27.5807135218,977.3065185547,32.9707029556,14.8317337036,1.4715360403,0
2012,4,24,2,11,27.0282335011,977.2279663086,38.329138782,30.872303009,1.3192849159,0
2012,4,24,3,9,26.4856436099,977.0008544922,35.1552261434,48.8830070496,1.1805870533,0
2012,4,24,4,11,26.0744703578,977.4412841797,41.1900683976,70.4403152466,1.0319976807,0
2012,4,24,5,11,25.841398763,978.3751220703,39.7527909976,97.2133560181,0.8186416626,0
2012,4,24,6,10,26.7835596438,979.321472168,36.6989588896,141.4491577148,0.6507045627,15
2012,4,24,7,4,28.7920119069,980.1442871094,21.6633663804,193.3526763916,0.6851941943,214
2012,4,24,8,4,31.5092991854,980.8619384766,18.8122622162,213.5146179199,0.7743211985,438
2012,4,24,9,5,33.8454434938,981.0350341797,16.6797497572,210.188293457,0.7580009103,648
2012,4,24,10,5,36.4894143107,980.8064575195,14.5551459424,204.2706298828,0.8141553402,816
2012,4,24,11,5,38.1283756678,980.0093383789,13.4664387378,213.2931213379,0.9292052984,927
2012,4,24,12,5,38.7402992305,979.3385620117,13.3871858003,230.4701690674,1.0343490839,970
2012,4,24,13,6,39.6701057166,978.4785766602,13.0855477471,248.9699401855,1.2152173519,941
2012,4,24,14,6,39.4890157067,977.7516479492,13.4657904391,270.5725708008,1.6219774485,843
2012,4,24,15,6,38.6547163366,977.2084350586,14.3692396646,284.4334411621,2.2052094936,680
2012,4,24,16,7,36.7853261912,977.0010986328,16.3212602342,291.9813232422,2.7033052444,451
2012,4,24,17,7,34.588022363,977.0863037109,18.9105903201,296.9527587891,3.0525152683,205
2012,4,24,18,8,32.4171617407,977.567565918,22.3574385713,299.3887939453,3.2194635868,48
2012,4,24,19,9,31.1813072683,977.9854736328,25.3287981378,300.3618774414,3.2252519131,0
2012,4,24,20,9,30.5203285376,978.4124755859,27.2691286015,300.3052978516,3.0430862904,0
2012,4,24,21,9,29.8209348854,978.9909667969,29.2057010103,299.4798583984,2.7751917839,0
2012,4,24,22,10,29.2815640021,978.744140625,30.6771602211,298.2221679688,2.5467140675,0
2012,4,24,23,10,28.6310079769,978.8082885742,32.3214448704,297.0537109375,2.3332331181,0
2012,4,25,0,10,28.1530294121,978.4751586914,33.9343314026,296.5690307617,2.0855307579,0
2012,4,25,1,11,27.5910104934,977.8870849609,36.4934855643,297.534576416,1.753076911,0
2012,4,25,2,12,27.1511145237,977.5544433594,40.5608215234,300.8598022461,1.3405622244,0
2012,4,25,3,13,26.7074831187,977.3221435547,43.0794110451,299.4700927734,0.9400319457,0
2012,4,25,4,13,26.3286164682,977.8003540039,46.4652864702,284.5101013184,0.5304530859,0
2012,4,25,5,14,25.9369850369,978.2116699219,47.964499259,213.3997192383,0.2972050011,0
2012,4,25,6,13,26.9040575669,978.6546020508,43.232781062,174.4459533691,0.6912277341,20
2012,4,25,7,9,30.5880512312,979.2207641602,26.8602474866,185.2121124268,0.9762730598,212
2012,4,25,8,8,35.4338440925,979.8702392578,19.6399710701,223.9644317627,1.2646342516,439
2012,4,25,9,8,38.3740577535,980.1007080078,16.5652631998,238.9922027588,1.7254509926,648
2012,4,25,10,8,40.3486824997,979.9440307617,14.6633233032,246.1013793945,2.1725161076,817
2012,4,25,11,8,41.5886499021,979.0695800781,13.4058413702,249.6441345215,2.5976886749,928
2012,4,25,12,7,42.1274682615,978.4561767578,12.6905094567,252.0496826172,3.0456120968,971
2012,4,25,13,7,42.0629007518,977.7612915039,12.4814648117,254.2359313965,3.4426665306,912
2012,4,25,14,7,41.3265954588,977.0616455078,12.8798096105,257.5737915039,3.7328131199,842
2012,4,25,15,7,40.0001832712,977.0028076172,13.8041730773,262.073059082,3.8258450031,632
2012,4,25,16,7,38.2027512692,976.9838256836,15.2069690576,267.0498046875,3.800011158,483
2012,4,25,17,7,36.0711421216,977.4340209961,17.0417024197,272.0443115234,3.6961326599,227
2012,4,25,18,7,33.8978526112,978.1682739258,19.3209324742,278.2295837402,3.3935718536,10
2012,4,25,19,7,32.5282510753,979.0739135742,21.2016999839,286.1973266602,3.1047008038,0
2012,4,25,20,7,31.7411446844,980.0185546875,22.3346821972,297.294921875,2.7745490074,0
2012,4,25,21,7,30.9537013014,980.4630737305,23.7029399212,310.6672668457,2.4630873203,0
2012,4,25,22,8,30.2796853694,980.4719238281,25.1379903087,326.1230163574,2.2285628319,0
2012,4,25,23,8,29.4987455692,980.3508300781,26.4504170301,343.2457885742,2.1539831161,0
2012,4,26,0,8,28.9647524606,979.9251098633,26.9159990465,359.8046875,2.2272539139,0
2012,4,26,1,7,28.4377418772,979.6544189453,27.1367046245,14.6884307861,2.3924598694,0
2012,4,26,2,7,27.8849512996,979.5791015625,27.6774936479,23.7740249634,2.4697566032,0
2012,4,26,3,7,27.3229975998,979.6343383789,28.2134662965,31.602897644,2.5702269077,0
2012,4,26,4,7,26.8106074631,979.8698120117,28.574687139,39.7355117798,2.7358095646,0
2012,4,26,5,6,26.4366268982,980.4171142578,28.8025576243,48.0916786194,2.9114325047,0
2012,4,26,6,6,27.8259631526,980.9635620117,25.9234543414,56.3369827271,3.011500597,25
2012,4,26,7,6,30.9562050056,981.6774902344,20.9829711638,63.4370422363,2.6328680515,204
2012,4,26,8,5,35.784049184,981.7669067383,15.7576917477,67.327331543,2.3326640129,444
2012,4,26,9,6,38.9716647685,981.5530395508,13.3939795359,76.4000320435,1.5474764109,650
2012,4,26,10,6,41.3831637919,980.923828125,11.8120107908,93.7021789551,0.8922783136,824
2012,4,26,11,5,43.0877483175,980.1564331055,10.7467994748,140.6836090088,0.4825967848,936
2012,4,26,12,5,43.9371569139,979.1751098633,10.2284705449,201.5252990723,0.5975952148,979
2012,4,26,13,5,43.9264819571,978.020690918,10.1968339635,230.9672698975,0.8644182682,938
2012,4,26,14,5,43.0888578512,977.5682373047,10.702402603,253.3220825195,1.1776404381,663
2012,4,26,15,6,41.5324213473,977.0932617188,11.732940837,269.3522033691,1.5443379879,690
2012,4,26,16,6,39.4849316166,976.9943237305,13.2093297475,282.6833496094,1.9211326838,180
2012,4,26,17,6,37.1709860376,977.0582885742,15.0982883904,293.7109375,2.2820339203,242
2012,4,26,18,6,35.0557144665,977.6607055664,17.2088265557,306.6745605469,2.7020647526,47
2012,4,26,19,6,34.0870146727,978.2965698242,18.5064113149,321.0525512695,3.2483639717,0
2012,4,26,20,7,33.417189702,979.1278686523,19.4912005166,333.1381225586,3.6479992867,0
2012,4,26,21,7,32.6794028966,979.8549194336,20.773287235,343.2067260742,3.9657275677,0
2012,4,26,22,7,31.9402264861,979.9112548828,22.243889882,351.4117126465,4.1706366539,0
2012,4,26,23,7,31.2106716102,979.7874755859,23.5580576744,358.9350585938,4.2771363258,0
2012,4,27,0,7,30.4824258109,979.555847168,24.4327517864,6.3921661377,4.3066444397,0
2012,4,27,1,7,29.6898727959,978.8853149414,25.3159701562,13.7033157349,4.2803025246,0
2012,4,27,2,7,28.845316497,978.8029174805,26.3316452218,18.783241272,4.0774178505,0
2012,4,27,3,7,27.8551146153,978.9451904297,27.7652205029,23.5907211304,3.7925171852,0
2012,4,27,4,7,26.9346087199,979.5082397461,29.2742258933,28.9748497009,3.486263752,0
2012,4,27,5,7,26.2617323138,979.9323120117,30.5446494634,34.1644554138,3.1719141006,0
2012,4,27,6,7,27.308440033,980.6834716797,28.5883784471,37.8146209717,2.7011859417,24
2012,4,27,7,7,30.7084693412,981.2664794922,23.2447988764,36.3379249573,2.1453089714,218
2012,4,27,8,6,34.6963943357,981.8272705078,18.0679548434,24.9014129639,2.1005065441,445
2012,4,27,9,6,37.5482118413,981.8024291992,15.430693869,4.8219528198,1.6702053547,655
2012,4,27,10,6,39.6852647945,981.3233642578,13.7292610958,337.6115112305,1.5595669746,823
2012,4,27,11,6,41.0429855226,980.3870239258,12.6729238801,316.2687988281,1.7906266451,935
2012,4,27,12,6,41.6412247859,979.7631835938,12.125638806,305.8206787109,2.1526834965,978
2012,4,27,13,6,41.5205537757,978.9879760742,12.0012999857,302.2161865234,2.4998466969,948
2012,4,27,14,6,40.743614603,978.4217529297,12.2736988027,301.8745422363,2.8063051701,849
2012,4,27,15,5,39.4134324071,978.0094604492,13.003075574,303.6740112305,2.9933810234,691
2012,4,27,16,5,37.5545988748,977.5840454102,14.2559921118,306.6597900391,3.0459387302,487
2012,4,27,17,5,35.3482390115,977.5913085938,16.0651764325,309.9306030273,3.026797533,263
2012,4,27,18,5,33.2797048653,978.0446166992,18.2802074835,316.1910705566,2.8832063675,44
2012,4,27,19,6,32.0688237311,978.4627075195,20.1798289649,326.1991882324,2.7422420979,0
2012,4,27,20,6,31.2103801152,979.0479736328,21.3492380937,337.5394287109,2.6566410065,0
2012,4,27,21,6,30.5597551778,979.4782714844,22.2551809349,349.2895507813,2.5267019272,0
2012,4,27,22,6,29.6722118328,979.4393310547,23.7469736939,0.8015365601,2.2966659069,0
2012,4,27,23,7,29.1132054654,979.0701904297,25.333094053,12.2858276367,1.992910862,0
2012,4,28,0,8,28.3501030746,978.4191894531,28.3657225994,22.9834289551,1.6464692354,0
2012,4,28,1,9,28.0297696604,977.4521484375,32.2196060799,31.6142730713,1.282490015,0
2012,4,28,2,10,27.4292410573,977.1710205078,34.7572037489,49.5764350891,0.8834422827,0
2012,4,28,3,11,27.1531830046,976.83984375,37.0393560012,91.6883544922,0.5445712209,0
2012,4,28,4,10,26.7685365968,977.2113037109,36.1792210134,158.4396057129,0.6359341145,0
2012,4,28,5,9,26.4700408587,977.626953125,34.3240143374,189.6996612549,1.1232601404,0
2012,4,28,6,6,27.9331924201,978.2946166992,26.6122837981,202.8081970215,1.6665605307,26
2012,4,28,7,4,31.2085036843,978.7791137695,18.9302078371,209.0356445313,1.9445931911,210
2012,4,28,8,4,35.773366056,978.9036254883,14.7509912517,254.010345459,2.8728384972,451
2012,4,28,9,4,38.4658836522,979.0071411133,12.5879388665,261.2246398926,3.4223873615,663
2012,4,28,10,4,40.3810878207,978.7297973633,11.272151069,262.6268310547,3.7931900024,838
2012,4,28,11,4,41.5652432421,977.9133911133,10.594296673,264.1076965332,4.2276244164,945
2012,4,28,12,5,42.1063811006,976.9660644531,10.7512516391,264.9872741699,4.7153439522,832
2012,4,28,13,6,42.0048929658,976.0574951172,11.4738015872,265.9073486328,5.2202448845,831
2012,4,28,14,6,41.405095979,975.2828979492,12.3599529468,266.7754211426,5.6879796982,853
2012,4,28,15,6,40.3046159609,974.5647583008,13.3204073491,267.6683959961,6.0904955864,693
2012,4,28,16,6,38.7886170644,974.1065673828,14.3460284081,269.5839233398,6.3520522118,487
2012,4,28,17,6,36.8972954782,974.0461425781,15.5817358547,272.8426818848,6.4126386642,246
2012,4,28,18,5,34.9179454992,974.3141479492,16.6065287288,277.9085693359,5.7483687401,42
2012,4,28,19,3,33.1916452665,974.7645263672,15.3845955756,284.6601867676,5.3767504692,0
2012,4,28,20,0,31.7360587875,975.5416870117,12.3890039717,292.8256530762,5.1981749535,0
2012,4,28,21,-2,30.4840406721,976.0795288086,11.384466054,299.2684326172,4.9869370461,0
2012,4,28,22,-3,29.4245836422,976.3348999023,11.8769501298,302.5414428711,4.6873407364,0
2012,4,28,23,-2,28.5349994192,976.1081542969,12.6453925522,303.4245605469,4.4020214081,0
2012,4,29,0,-2,27.7549702854,975.9208374023,13.4399532342,302.9022827148,4.1558494568,0
2012,4,29,1,-2,27.0962725565,975.6196899414,14.2267505387,301.8076782227,3.9248776436,0
2012,4,29,2,-1,26.4963152963,975.1827392578,15.3392010313,296.3182373047,3.3922982216,0
2012,4,29,3,0,26.0039675228,975.0302734375,17.1792337359,285.0634765625,2.7499244213,0
2012,4,29,4,0,25.6146153757,975.1602783203,19.7723092335,266.7409057617,2.2320580482,0
2012,4,29,5,1,25.3193077642,975.3428955078,20.9001168491,241.21824646,2.0766935349,0
2012,4,29,6,0,26.9305412189,975.87109375,16.0856959301,218.904876709,2.3809552193,28
2012,4,29,7,-3,30.1964581918,976.1727905273,11.2160445722,207.2290649414,2.6228809357,189
2012,4,29,8,-2,34.8958147353,976.3282470703,8.9093353905,222.131149292,2.8789131641,415
2012,4,29,9,-1,38.442136754,976.8805541992,7.9822446712,241.1781463623,3.3754971027,624
2012,4,29,10,0,40.6631562781,976.7883300781,7.495082588,253.1319732666,3.6582446098,794
2012,4,29,11,0,42.1053098061,976.3274536133,7.2026192183,261.1314086914,3.986675024,913
2012,4,29,12,0,42.7392916713,975.7508544922,7.1381526791,266.0435180664,4.3840708733,956
2012,4,29,13,0,42.6949402914,974.9439697266,7.1762102723,269.9234008789,4.7593793869,948
2012,4,29,14,0,42.072271141,974.4846801758,7.269615905,272.1632995605,4.9521875381,861
2012,4,29,15,0,40.8577650638,974.1196899414,7.3834158298,274.214050293,5.0034160614,694
2012,4,29,16,-1,39.1209284538,973.91015625,7.5153485413,277.4092712402,4.9785504341,481
2012,4,29,17,-2,37.0280719289,974.5662841797,7.9089197008,281.5684814453,4.8420524597,255
2012,4,29,18,-2,34.4159867337,975.1833496094,9.1311695199,287.3786315918,4.2482395172,43
2012,4,29,19,-2,32.8396414183,975.8580322266,10.3022123011,292.4711303711,4.0890226364,0
2012,4,29,20,-2,31.8582955073,976.6264648438,10.9997674638,297.0798339844,4.0245513916,0
2012,4,29,21,-2,30.9882441875,976.8462524414,11.662399438,299.8888549805,3.951592207,0
2012,4,29,22,-1,30.1455576333,976.5813598633,12.3674149983,300.8605957031,3.8722302914,0
2012,4,29,23,-1,29.3521551514,976.2056274414,13.0621918543,301.2035217285,3.8123345375,0
2012,4,30,0,-1,28.5882878159,975.6240234375,13.6808552634,301.5904541016,3.7716324329,0
2012,4,30,1,-1,27.8857990157,975.1813354492,14.2184039085,302.0640869141,3.7413578033,0
2012,4,30,2,-1,27.1477465351,974.6578979492,15.5400820834,298.2699584961,3.1407859325,0
2012,4,30,3,0,26.5339764527,974.8659667969,18.7133739173,287.8776550293,2.3398156166,0
2012,4,30,4,3,26.0455550354,974.8518676758,23.5585281271,266.4559020996,1.7398295403,0
2012,4,30,5,3,25.6115953648,975.3148193359,24.7743688955,232.2932891846,1.6274454594,0
2012,4,30,6,0,27.1184325637,975.8444213867,16.8039120566,205.4254608154,2.0794012547,30
2012,4,30,7,-3,30.5560404267,976.4330444336,10.797321626,191.6821594238,2.4572372437,216
2012,4,30,8,-4,35.3168174749,976.7229614258,7.7470441037,199.5718994141,2.1892073154,443
2012,4,30,9,-5,39.5266127193,976.7088012695,5.5379835274,228.0447387695,2.4866747856,653
2012,4,30,10,-5,41.587336214,976.6011352539,5.0315976487,241.8758087158,2.7031354904,823
2012,4,30,11,-5,42.7397793655,975.9166259766,4.8769536048,253.7024993896,3.157310009,929
2012,4,30,12,-4,43.0332250784,975.3932495117,4.9343295005,263.3063659668,3.7717821598,972
2012,4,30,13,-4,42.6461099261,974.6097412109,5.1124900798,271.1771850586,4.3899626732,950
2012,4,30,14,-4,41.6378865262,973.8668823242,5.3630810265,274.9824829102,4.9196271896,861
2012,4,30,15,-5,40.3122719795,973.5698242188,5.5756814277,277.212097168,5.2188940048,696
2012,4,30,16,-6,38.4819355424,973.0774536133,5.694984679,279.6651000977,5.3429889679,490
2012,4,30,17,-7,36.3160744849,973.4130249023,5.8109837362,282.5712585449,5.2796602249,256
2012,4,30,18,-7,33.6165827299,973.537109375,6.5960037053,287.2217407227,4.6413202286,49
2012,4,30,19,-7,31.8941576168,974.2529296875,7.5262487385,290.582824707,4.4368696213,0
2012,4,30,20,-6,30.7974325916,975.0590209961,8.3387675798,292.9842834473,4.0935511589,0
2012,4,30,21,-5,29.8149623627,975.6097412109,9.3583180117,294.3426818848,3.7963085175,0
2012,4,30,22,-5,28.9625483867,976.0483398438,10.5080064326,295.2243041992,3.5782701969,0
2012,4,30,23,-3,28.1873230309,976.1270141602,11.9257685234,295.6843261719,3.3046424389,0
2012,5,1,0,-2,27.4772448557,975.7601928711,13.6693849777,296.3873901367,2.9610860348,0
2012,5,1,1,-1,26.8377860094,975.4848022461,15.9934924214,297.9851074219,2.5460817814,0
2012,5,1,2,2,26.329558847,975.3880004883,21.0762251553,298.5210571289,1.889220953,0
2012,5,1,3,4,25.8869568325,975.3011474609,25.4164328792,294.8109436035,1.1019628048,0
2012,5,1,4,6,25.4934299368,975.4671630859,29.000067391,245.4671173096,0.3750727773,0
2012,5,1,5,4,25.0532047583,975.9938964844,27.2467700508,164.061050415,0.9367329478,0
2012,5,1,6,0,26.6116820785,976.6774902344,17.4433437896,155.9005432129,1.8328239918,30
2012,5,1,7,-5,30.1638725169,977.2817993164,9.625705327,156.3998718262,2.3916230202,223
2012,5,1,8,-6,34.8156048749,977.5765380859,6.6457974357,179.4033050537,2.0341973305,440
2012,5,1,9,-7,38.4948673395,977.6823730469,5.1183633809,214.3256072998,2.1856133938,647
2012,5,1,10,-7,40.5964071707,977.6463012695,4.491257886,231.3379821777,2.2432720661,816
2012,5,1,11,-8,42.1241386983,977.3586425781,4.0262206699,248.0695800781,2.1867353916,923
2012,5,1,12,-8,42.9370911438,976.8148803711,3.7575859477,265.649017334,2.1091871262,966
2012,5,1,13,-8,42.9713703959,975.8721923828,3.6883498345,283.6832580566,2.0862782001,937
2012,5,1,14,-8,42.3285434609,975.333190918,3.7704624457,294.7651672363,2.0581493378,831
2012,5,1,15,-8,41.0190780311,974.7690429688,3.9893545378,301.0197753906,1.9932354689,678
